

1629816321883,242,HTTP Request-0,302,,Thread Group 1-1,,true,,1735,678,1,1,https://expense.zoho.com/app,242,0,0
1629816322126,240,HTTP Request-1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-1,text,false,,3388,0,1,1,https://expense.zoho.com/login?serviceurl=%2Fapp,0,0,0
1629816329697,1637,HTTP Request,200,OK,Thread Group 1-1,text,true,,42592,2055,1,1,https://www.zoho.com/expense/,951,0,711
1629816329697,951,HTTP Request-0,302,,Thread Group 1-1,,true,,1735,678,1,1,https://expense.zoho.com/app,951,0,711
1629816330648,240,HTTP Request-1,301,,Thread Group 1-1,text,true,,2468,698,1,1,https://expense.zoho.com/login?serviceurl=%2Fapp,240,0,0
1629816330889,445,HTTP Request-2,200,OK,Thread Group 1-1,text,true,,38389,679,1,1,https://www.zoho.com/expense/,391,0,140
1629816351210,1568,HTTP Request,200,OK,Thread Group 1-1,text,true,,42592,2055,1,1,https://www.zoho.com/expense/,929,0,682
1629816351210,929,HTTP Request-0,302,,Thread Group 1-1,,true,,1735,678,1,1,https://expense.zoho.com/app,929,0,682
1629816352140,235,HTTP Request-1,301,,Thread Group 1-1,text,true,,2468,698,1,1,https://expense.zoho.com/login?serviceurl=%2Fapp,235,0,0
1629816352376,402,HTTP Request-2,200,OK,Thread Group 1-1,text,true,,38389,679,1,1,https://www.zoho.com/expense/,362,0,116
1629816435598,1687,/app,200,OK,Thread Group 1-1,text,true,,42592,2055,1,1,https://www.zoho.com/expense/,967,0,727
1629816435598,967,/app-0,302,,Thread Group 1-1,,true,,1735,678,1,1,https://expense.zoho.com/app,967,0,727
1629816436565,247,/app-1,301,,Thread Group 1-1,text,true,,2468,698,1,1,https://expense.zoho.com/login?serviceurl=%2Fapp,247,0,0
1629816436813,472,/app-2,200,OK,Thread Group 1-1,text,true,,38389,679,1,1,https://www.zoho.com/expense/,438,0,160
1629816437285,728,/app,200,OK,Thread Group 1-1,text,true,,42592,2055,1,1,https://www.zoho.com/expense/,239,0,0
1629816437285,239,/app-0,302,,Thread Group 1-1,,true,,1735,678,1,1,https://expense.zoho.com/app,239,0,0
1629816437525,248,/app-1,301,,Thread Group 1-1,text,true,,2468,698,1,1,https://expense.zoho.com/login?serviceurl=%2Fapp,248,0,0
1629816437773,240,/app-2,200,OK,Thread Group 1-1,text,true,,38389,679,1,1,https://www.zoho.com/expense/,182,0,0
1629816438013,707,/app,200,OK,Thread Group 1-1,text,true,,42592,2055,1,1,https://www.zoho.com/expense/,240,0,0
1629816438013,240,/app-0,302,,Thread Group 1-1,,true,,1735,678,1,1,https://expense.zoho.com/app,240,0,0
1629816438253,252,/app-1,301,,Thread Group 1-1,text,true,,2468,698,1,1,https://expense.zoho.com/login?serviceurl=%2Fapp,252,0,0
1629816438505,215,/app-2,200,OK,Thread Group 1-1,text,true,,38389,679,1,1,https://www.zoho.com/expense/,181,0,0
1629816438720,730,/app,200,OK,Thread Group 1-1,text,true,,42592,2055,1,1,https://www.zoho.com/expense/,239,0,0
1629816438720,239,/app-0,302,,Thread Group 1-1,,true,,1735,678,1,1,https://expense.zoho.com/app,239,0,0
1629816438958,248,/app-1,301,,Thread Group 1-1,text,true,,2468,698,1,1,https://expense.zoho.com/login?serviceurl=%2Fapp,248,0,0
1629816439206,244,/app-2,200,OK,Thread Group 1-1,text,true,,38389,679,1,1,https://www.zoho.com/expense/,210,0,0
1629816439450,738,/app,200,OK,Thread Group 1-1,text,true,,42592,2055,1,1,https://www.zoho.com/expense/,240,0,0
1629816439450,240,/app-0,302,,Thread Group 1-1,,true,,1735,678,1,1,https://expense.zoho.com/app,240,0,0
1629816439690,261,/app-1,301,,Thread Group 1-1,text,true,,2468,698,1,1,https://expense.zoho.com/login?serviceurl=%2Fapp,261,0,0
1629816439951,237,/app-2,200,OK,Thread Group 1-1,text,true,,38389,679,1,1,https://www.zoho.com/expense/,204,0,0
1629816440188,707,/app,200,OK,Thread Group 1-1,text,true,,42592,2055,1,1,https://www.zoho.com/expense/,238,0,0
1629816440188,238,/app-0,302,,Thread Group 1-1,,true,,1735,678,1,1,https://expense.zoho.com/app,238,0,0
1629816440427,249,/app-1,301,,Thread Group 1-1,text,true,,2468,698,1,1,https://expense.zoho.com/login?serviceurl=%2Fapp,249,0,0
1629816440676,219,/app-2,200,OK,Thread Group 1-1,text,true,,38389,679,1,1,https://www.zoho.com/expense/,184,0,0
1629816440895,724,/app,200,OK,Thread Group 1-1,text,true,,42592,2055,1,1,https://www.zoho.com/expense/,241,0,0
1629816440895,241,/app-0,302,,Thread Group 1-1,,true,,1735,678,1,1,https://expense.zoho.com/app,241,0,0
1629816441136,247,/app-1,301,,Thread Group 1-1,text,true,,2468,698,1,1,https://expense.zoho.com/login?serviceurl=%2Fapp,247,0,0
1629816441383,236,/app-2,200,OK,Thread Group 1-1,text,true,,38389,679,1,1,https://www.zoho.com/expense/,204,0,0
1629816441620,819,/app,200,OK,Thread Group 1-1,text,true,,42592,2055,1,1,https://www.zoho.com/expense/,237,0,0
1629816441620,238,/app-0,302,,Thread Group 1-1,,true,,1735,678,1,1,https://expense.zoho.com/app,237,0,0
1629816441858,314,/app-1,301,,Thread Group 1-1,text,true,,2468,698,1,1,https://expense.zoho.com/login?serviceurl=%2Fapp,314,0,0
1629816442172,267,/app-2,200,OK,Thread Group 1-1,text,true,,38389,679,1,1,https://www.zoho.com/expense/,235,0,0
1629816442440,735,/app,200,OK,Thread Group 1-1,text,true,,42592,2055,1,1,https://www.zoho.com/expense/,238,0,0
1629816442440,238,/app-0,302,,Thread Group 1-1,,true,,1735,678,1,1,https://expense.zoho.com/app,238,0,0
1629816442679,250,/app-1,301,,Thread Group 1-1,text,true,,2468,698,1,1,https://expense.zoho.com/login?serviceurl=%2Fapp,250,0,0
1629816442929,246,/app-2,200,OK,Thread Group 1-1,text,true,,38389,679,1,1,https://www.zoho.com/expense/,220,0,0
1629816443175,646,/app,200,OK,Thread Group 1-1,text,true,,42592,2055,1,1,https://www.zoho.com/expense/,244,0,0
1629816443175,244,/app-0,302,,Thread Group 1-1,,true,,1735,678,1,1,https://expense.zoho.com/app,244,0,0
1629816443419,253,/app-1,301,,Thread Group 1-1,text,true,,2468,698,1,1,https://expense.zoho.com/login?serviceurl=%2Fapp,253,0,0
1629816443672,149,/app-2,200,OK,Thread Group 1-1,text,true,,38389,679,1,1,https://www.zoho.com/expense/,123,0,0
1629816443822,767,/app,200,OK,Thread Group 1-1,text,true,,42592,2055,1,1,https://www.zoho.com/expense/,244,0,0
1629816443822,244,/app-0,302,,Thread Group 1-1,,true,,1735,678,1,1,https://expense.zoho.com/app,244,0,0
1629816444066,250,/app-1,301,,Thread Group 1-1,text,true,,2468,698,1,1,https://expense.zoho.com/login?serviceurl=%2Fapp,250,0,0
